date,tournament,tipo_torneo,home_team,away_team,home_score,away_score,neutral,elo_home,elo_away,elo_diff,home_forma_pts,home_forma_dif_gol,away_forma_pts,away_forma_dif_gol,home_gf_prom,home_gc_prom,away_gf_prom,away_gc_prom
2018-06-03,CONIFA World Football Cup,amistoso,Panjab,United Koreans in Japan,1,1,True,1529.016261387709,1504.0993452542336,24.916916133475297,1.6,1.2,1.25,0.75,2.3454545454545452,0.8545454545454545,1.8611111111111112,0.6111111111111112
2018-06-03,CONIFA World Football Cup,amistoso,Tuvalu,Matabeleland,1,3,True,1415.6755155008711,1483.9484125956233,-68.27289709475212,0.7,-4.7,0.0,-5.0,0.8545454545454545,5.5636363636363635,0.3333333333333333,5.333333333333333
2018-06-03,CONIFA World Football Cup,amistoso,Padania,Székely Land,3,1,True,1682.5317567673294,1482.060985334232,200.4707714330973,1.9,1.5,1.6,0.9,3.036363636363636,0.5454545454545454,2.8363636363636364,1.2
2018-06-03,CONIFA World Football Cup,amistoso,Kárpátalja,Tibet,5,1,True,1517.496613252505,1407.8963131298676,109.60030012263746,1.4285714285714286,0.5714285714285714,0.3,-6.0,2.0714285714285716,1.2142857142857142,1.9272727272727272,7.672727272727273
2018-06-03,CONIFA World Football Cup,amistoso,Abkhazia,Northern Cyprus,2,2,True,1524.527096444072,1562.6021869956976,-38.075090551625635,1.3,0.1,1.9,1.2,1.0909090909090908,1.2727272727272727,2.036363636363636,0.7090909090909091
2018-06-03,CONIFA World Football Cup,amistoso,Tamil Eelam,Cascadia,0,6,True,1486.096153194929,1503.1780711501299,-17.08191795520088,1.5,0.8,1.5,-1.0,3.109090909090909,1.8181818181818181,1.6666666666666667,2.0
2018-06-03,Friendly,amistoso,Albania,Ukraine,1,4,True,1545.5666400343644,1734.486306700297,-188.9196666659327,1.0,-0.4,1.7,0.2,0.8909090909090909,1.6545454545454545,1.0909090909090908,0.8545454545454545
2018-06-03,COSAFA Cup,amistoso,South Africa,Madagascar,0,0,False,1600.7475926316936,1448.260338658348,252.48725397334556,1.3,0.1,1.9,0.8,1.290909090909091,1.1636363636363636,1.1454545454545455,0.6181818181818182
2018-06-03,Friendly,amistoso,Saudi Arabia,Peru,0,3,True,1642.391851906686,1829.987785886766,-187.59593398007996,1.4,-0.2,2.4,1.2,1.2545454545454546,1.4727272727272727,1.7272727272727273,0.36363636363636365
2018-06-03,Friendly,amistoso,Spain,Switzerland,1,1,False,1975.3076632585264,1798.5925010169249,276.7151622416013,2.4,2.6,2.5,1.8,3.5636363636363635,0.8545454545454545,2.309090909090909,0.4
2018-06-03,Friendly,amistoso,Croatia,Brazil,0,2,True,1807.065520538853,2020.8220212412118,-213.75650070235884,1.7,0.4,2.1,1.4,1.0909090909090908,0.6727272727272727,1.709090909090909,0.21818181818181817
2018-06-03,COSAFA Cup,amistoso,Zimbabwe,Botswana,1,1,True,1540.8330261478793,1445.7137474502733,95.11927869760598,1.8,1.1,1.4,0.3,1.981818181818182,1.6363636363636365,1.8363636363636364,0.6363636363636364
2018-06-03,Friendly,amistoso,Barbados,Belize,0,0,False,1372.959277570005,1383.1354311606492,89.82384640935584,1.1,-0.5,1.0,-0.6,1.3636363636363635,1.5272727272727273,1.309090909090909,2.109090909090909
2018-06-03,Friendly,amistoso,Andorra,Cape Verde,0,0,True,1122.3394922192124,1554.159244746956,-431.8197525277435,0.7,-1.4,1.2,-0.7,0.2727272727272727,1.6727272727272726,1.1636363636363636,1.8363636363636364
2018-06-03,Friendly,amistoso,Costa Rica,Northern Ireland,3,0,False,1768.9535294278264,1625.2418307233563,243.7116987044701,1.1,-0.6,1.7,0.4,0.5636363636363636,1.4181818181818182,0.7818181818181819,0.6727272727272727
2018-06-04,Friendly,amistoso,Italy,Netherlands,1,1,False,1820.9955213945575,1834.98113758731,86.01438380724744,1.2,-0.5,2.2,1.3,0.8181818181818182,1.309090909090909,1.8181818181818181,0.6
2018-06-04,Friendly,amistoso,Serbia,Chile,0,1,True,1711.0422176513216,1815.2222204771178,-104.18000282579624,2.0,0.9,0.9,-0.7,1.5454545454545454,0.8,0.8909090909090909,1.5636363636363637
2018-06-04,Friendly,amistoso,Armenia,Moldova,0,0,True,1462.2804154051864,1347.042384879797,115.23803052538938,0.9,-0.9,0.3,-1.3,1.2363636363636363,1.5636363636363637,0.2727272727272727,1.6727272727272726
2018-06-04,Intercontinental Cup,amistoso,India,Kenya,3,0,False,1394.7106095621768,1484.6226358027934,10.08797375938343,2.3,1.4,1.6,0.2,2.4727272727272727,0.9090909090909091,1.309090909090909,1.1090909090909091
2018-06-04,Friendly,amistoso,Slovakia,Morocco,1,2,True,1712.7093719804566,1689.4190345025938,23.29033747786275,1.9,0.5,2.0,1.4,1.6,1.0727272727272728,1.8181818181818181,0.32727272727272727
2018-06-05,CONIFA World Football Cup,amistoso,Western Armenia,Székely Land,0,4,True,1508.1864676195646,1477.265810031787,30.92065758777767,1.375,1.5,1.3,0.0,1.5833333333333333,0.7222222222222222,2.5454545454545454,1.4363636363636363
2018-06-05,COSAFA Cup,amistoso,Eswatini,Botswana,0,2,True,1394.1485157535171,1448.3850898712344,-54.23657411771728,0.9,-0.6,1.5,0.5,0.36363636363636365,0.7818181818181819,1.8,0.6545454545454545
2018-06-05,CONIFA World Football Cup,amistoso,Kárpátalja,Cascadia,3,1,True,1524.442697591253,1512.686809802467,11.755887788785913,1.625,1.0,2.0,1.3333333333333333,2.7222222222222223,1.1666666666666667,3.8333333333333335,1.0
2018-06-05,CONIFA World Football Cup,amistoso,Padania,Panjab,2,0,True,1687.3269320697746,1528.3003218966312,159.02661017314335,2.1,1.7,1.7,1.4,3.1818181818181817,0.6,2.1454545454545455,0.8727272727272727
2018-06-05,CONIFA World Football Cup,amistoso,Barawa,Northern Cyprus,0,8,False,1462.6231398307696,1561.5106639350831,1.1124758956864298,1.125,-0.625,1.9,1.2,2.111111111111111,1.9722222222222223,2.0545454545454547,0.9454545454545454
2018-06-05,CONIFA World Football Cup,amistoso,United Koreans in Japan,Tuvalu,5,0,True,1504.8152847453114,1407.6156590674511,97.19962567786024,1.2222222222222223,0.6666666666666666,0.7,-4.1,1.6888888888888889,0.6888888888888889,0.8909090909090909,5.109090909090909
2018-06-05,CONIFA World Football Cup,amistoso,Abkhazia,Tamil Eelam,6,0,True,1525.6186195046864,1476.587414542592,49.031204962094534,1.1,-0.1,1.5,0.4,1.2363636363636363,1.4363636363636363,2.5454545454545454,2.4909090909090907
2018-06-05,CONIFA World Football Cup,amistoso,Matabeleland,Kabylia,0,0,True,1492.0082690290433,1481.4979224390868,10.510346589956498,1.0,-2.6666666666666665,0.3333333333333333,-4.0,1.6666666666666667,3.1666666666666665,0.0,3.3333333333333335
2018-06-05,COSAFA Cup,amistoso,South Africa,Namibia,4,1,False,1594.5370669180115,1457.4564787148133,237.0805882031982,1.4,0.2,1.7,0.4,1.0727272727272728,0.9636363636363636,0.9636363636363636,0.6181818181818182
2018-06-05,Baltic Cup,amistoso,Lithuania,Latvia,1,1,False,1427.6196488503667,1411.4092128521415,116.2104359982252,0.4,-1.9,0.8,-0.4,0.32727272727272727,2.0,1.0727272727272728,1.1818181818181819
2018-06-05,Friendly,amistoso,Martinique,French Guiana,3,0,False,1534.5946942979378,1499.520692225166,135.07400207277192,1.1,-0.1,1.7,0.5,1.0,1.3818181818181818,1.3454545454545455,1.4181818181818182
2018-06-05,Friendly,amistoso,Kazakhstan,Azerbaijan,3,0,False,1402.137314213754,1425.2391356620708,76.89817855168326,0.4,-1.7,0.8,-0.5,1.0727272727272728,2.327272727272727,1.290909090909091,1.3272727272727274
2018-06-05,Friendly,amistoso,Luxembourg,Georgia,1,0,False,1345.9298829296372,1507.3148411764428,-61.38495824680558,1.5,-1.3,1.6,0.6,0.6,1.8181818181818181,1.5818181818181818,0.5454545454545454
2018-06-05,Friendly,amistoso,Romania,Finland,2,0,False,1704.6574205367242,1597.6589780235608,206.99844251316335,2.2,0.5,1.9,1.0,1.6181818181818182,1.1454545454545455,2.0727272727272728,0.5454545454545454
2018-06-05,Friendly,amistoso,Russia,Turkey,1,1,False,1674.9648499573723,1716.3975215765524,58.567328380819845,0.8,-0.5,1.2,-0.5,1.018181818181818,1.981818181818182,1.509090909090909,1.6727272727272726
2018-06-05,Intercontinental Cup,amistoso,Taiwan,New Zealand,0,1,True,1274.1076639488342,1619.5569077813773,-345.44924383254306,2.1,0.1,0.5,-0.7,1.6545454545454545,1.6,0.9454545454545454,1.6181818181818182
2018-06-06,COSAFA Cup,amistoso,Lesotho,Zimbabwe,0,0,True,1360.3887436058885,1538.1616837269182,-177.7729401210297,1.0,-0.2,1.6,0.7,0.8363636363636363,1.0363636363636364,1.7272727272727273,1.5818181818181818
2018-06-06,COSAFA Cup,amistoso,Zambia,Madagascar,1,0,True,1556.289396295404,1454.47086437203,101.81853192337394,1.3,0.0,1.7,0.6,0.9636363636363636,1.2,0.8909090909090909,0.509090909090909
2018-06-06,Friendly,amistoso,Belarus,Hungary,1,1,False,1561.5962355955617,1573.389857853959,88.20637774160264,1.1,-0.7,0.9,-0.7,1.1636363636363636,1.6363636363636365,1.0545454545454545,1.6
2018-06-06,Friendly,amistoso,Belgium,Egypt,3,0,False,1861.5319049986053,1694.0885244410913,267.44338055751405,2.6,2.3,1.2,-0.1,2.727272727272727,0.7454545454545455,0.6727272727272727,0.8545454545454545
2018-06-06,Friendly,amistoso,Norway,Panama,1,0,False,1609.2138190839723,1692.6912390190394,16.52258006493298,1.9,0.7,1.4,-0.2,2.0545454545454547,1.2,0.8909090909090909,1.490909090909091
2018-06-06,Friendly,amistoso,Czech Republic,Nigeria,1,0,True,1684.8861719107988,1690.2480614101373,-5.361889499338531,1.6,0.2,1.4,0.0,1.6545454545454545,1.5636363636363637,1.1818181818181819,1.4
2018-06-07,CONIFA World Football Cup,amistoso,Tibet,Kabylia,1,8,True,1400.9502287911198,1481.800342285239,-80.85011349411911,0.3,-5.9,0.5,-3.0,1.8727272727272728,7.254545454545455,0.0,2.0
2018-06-07,CONIFA World Football Cup,amistoso,Kárpátalja,Székely Land,4,2,True,1534.1044650109402,1488.153435873694,45.95102913724622,1.7777777777777777,1.1111111111111112,1.6,1.1,2.7777777777777777,1.1333333333333333,2.909090909090909,1.0727272727272728
2018-06-07,CONIFA World Football Cup,amistoso,Northern Cyprus,Padania,3,2,True,1571.5426834558273,1693.044728540764,-121.50204508493675,2.2,2.2,2.1,1.8,3.1454545454545455,0.8,3.1272727272727274,0.4909090909090909
2018-06-07,CONIFA World Football Cup,amistoso,Cascadia,Western Armenia,4,0,True,1503.0250423827797,1497.2988417776576,5.726200605122131,1.5,0.5,1.2222222222222223,0.8888888888888888,2.7,1.8,1.2666666666666666,1.3777777777777778
2018-06-07,CONIFA World Football Cup,amistoso,Barawa,Panjab,0,5,False,1452.5911203100254,1522.5825254256417,30.008594884383683,1.0,-1.4444444444444444,1.4,1.1,1.6888888888888889,3.1777777777777776,1.7454545454545454,1.0909090909090908
2018-06-07,CONIFA World Football Cup,amistoso,Abkhazia,United Koreans in Japan,2,0,True,1534.2166825234203,1512.088427464952,22.128255058468312,1.3,0.5,1.4,1.1,2.109090909090909,1.2,2.290909090909091,0.5636363636363636
2018-06-07,CONIFA World Football Cup,amistoso,Tamil Eelam,Tuvalu,4,3,True,1467.989351523858,1400.3425163478105,67.64683517604749,1.5,0.7,0.7,-4.1,1.981818181818182,3.090909090909091,0.7272727272727273,5.109090909090909
2018-06-07,Friendly,amistoso,England,Costa Rica,2,0,False,1883.1228502508786,1772.9006011539896,210.22224909688907,2.1,0.8,1.1,-0.4,1.1272727272727272,0.45454545454545453,0.9818181818181818,1.1818181818181819
2018-06-07,Friendly,amistoso,Guadeloupe,French Guiana,0,2,True,1476.9874650837264,1493.2237224327655,-16.23625734903908,0.6,-0.9,1.7,0.3,0.9636363636363636,1.8545454545454545,1.0363636363636364,1.7454545454545454
2018-06-07,Friendly,amistoso,Uruguay,Uzbekistan,3,0,False,1835.795323353698,1643.8235325933958,291.97179076030216,1.5,0.0,0.8,-0.5,1.2545454545454546,0.7454545454545455,0.2909090909090909,1.0363636363636364
2018-06-07,Friendly,amistoso,Portugal,Algeria,3,0,False,1862.6715472668036,1614.4619323880183,348.20961487878526,2.1,1.0,1.2,0.1,1.3454545454545455,1.018181818181818,1.6727272727272726,1.6
2018-06-07,Intercontinental Cup,amistoso,India,New Zealand,1,2,False,1404.4203359054861,1621.965081527795,-117.54474562230894,2.3,1.6,0.8,-0.4,2.6363636363636362,0.7818181818181819,0.9272727272727272,1.290909090909091
2018-06-07,Friendly,amistoso,Iceland,Ghana,2,2,False,1688.8260285427134,1682.4631927788573,106.36283576385608,1.6,0.9,1.6,1.2,2.109090909090909,1.8363636363636364,1.981818181818182,0.5636363636363636
2018-06-07,Friendly,amistoso,South Korea,Bolivia,0,0,True,1714.2573228072572,1592.3715188008573,121.8858040063999,1.7,0.4,1.4,-0.2,1.5818181818181818,1.509090909090909,0.8,1.6181818181818182
2018-06-08,Friendly,amistoso,Germany,Saudi Arabia,2,1,False,1938.7794340133603,1637.321311457858,401.4581225555023,1.8,1.2,1.1,-0.6,1.6727272727272726,1.1272727272727272,1.0363636363636364,1.7636363636363637
2018-06-08,Friendly,amistoso,Croatia,Senegal,2,1,False,1802.5435766827454,1760.522386709815,142.02118997293042,1.4,0.1,1.8,0.8,0.8909090909090909,0.9090909090909091,1.0545454545454545,0.41818181818181815
2018-06-08,Friendly,amistoso,Switzerland,Japan,2,0,False,1805.2129769071782,1712.386968883748,192.82600802343018,2.3,1.7,1.1,-0.6,2.090909090909091,0.509090909090909,0.9454545454545454,1.8181818181818181
2018-06-08,Friendly,amistoso,Lithuania,Iran,0,1,True,1424.3942392395531,1794.7989282283058,-370.4046889887527,0.5,-1.6,2.0,0.8,0.45454545454545453,1.7818181818181817,1.4727272727272727,0.8
2018-06-08,Friendly,amistoso,Poland,Chile,2,2,False,1750.589233936733,1822.3104291194632,28.27880481726993,1.9,0.8,1.1,-0.6,1.8909090909090909,1.2545454545454546,0.9454545454545454,1.309090909090909
2018-06-08,Intercontinental Cup,amistoso,Taiwan,Kenya,0,4,True,1271.6994902024164,1474.9129094594841,-203.2134192570677,1.8,-0.1,1.5,-0.1,1.3272727272727274,1.4727272727272727,1.1090909090909091,1.490909090909091
2018-06-08,COSAFA Cup,amistoso,Madagascar,Lesotho,0,1,True,1447.3203274762654,1365.1012100634616,82.21911741280383,1.4,0.3,1.1,-0.1,0.6909090909090909,0.6,0.6909090909090909,0.8545454545454545
2018-06-08,COSAFA Cup,amistoso,South Africa,Botswana,3,0,False,1598.6064690215796,1456.836593777027,241.76987524455262,1.4,0.3,1.8,0.8,1.5818181818181818,0.9636363636363636,1.9272727272727272,0.509090909090909
2018-06-09,Friendly,amistoso,France,United States,1,1,False,1896.0526605444063,1748.1132820300013,247.939378514405,2.3,1.3,1.5,0.5,2.2363636363636363,1.0,1.4,0.8
2018-06-09,CONIFA World Football Cup,amistoso,Padania,Székely Land,0,0,True,1679.68353637193,1479.468354836358,200.2151815355719,2.1,1.9,1.6,1.1,3.0545454545454547,0.9272727272727272,2.8363636363636364,1.5636363636363637
2018-06-09,CONIFA World Football Cup,amistoso,Panjab,Cascadia,3,3,True,1533.4441008109309,1512.8602440022269,20.583856808704013,1.4,1.1,1.8,1.2,2.272727272727273,0.9090909090909091,3.1333333333333333,1.2
2018-06-09,CONIFA World Football Cup,amistoso,Barawa,Western Armenia,0,7,False,1441.7295449247363,1487.4636401582104,54.265904766525864,0.9,-1.8,1.1,0.4,1.3818181818181818,3.5090909090909093,1.0363636363636364,1.8545454545454545
2018-06-09,CONIFA World Football Cup,amistoso,Kabylia,Abkhazia,0,2,True,1489.5144033090626,1543.5806399372564,-54.06623662819379,1.0,-1.0,1.3,0.6,2.6666666666666665,1.6666666666666667,2.1636363636363636,0.9818181818181818
2018-06-09,CONIFA World Football Cup,amistoso,Tibet,United Koreans in Japan,1,1,True,1393.2361677672961,1502.724470051116,-109.48830228381985,0.3,-6.3,1.1,0.8,1.8,7.381818181818182,1.9454545454545455,0.7818181818181819
2018-06-09,CONIFA World Football Cup,amistoso,Matabeleland,Tamil Eelam,1,0,True,1491.7058491828911,1476.0665552310243,15.639293951866875,1.0,-2.0,1.8,1.0,1.0,1.9,2.1454545454545455,3.2
2018-06-09,CONIFA World Football Cup,amistoso,Northern Cyprus,Kárpátalja,0,0,True,1584.9038756246614,1542.7895460482762,42.11432957638522,2.2,2.1,1.9,1.2,3.1818181818181817,1.0545454545454545,3.0,1.290909090909091
2018-06-09,Friendly,amistoso,Tunisia,Spain,0,1,True,1714.7983762774675,1968.687187368273,-253.88881109080558,1.9,0.6,2.4,2.6,1.6181818181818182,1.0,3.1272727272727274,0.8909090909090909
2018-06-09,Friendly,amistoso,Latvia,Azerbaijan,1,3,False,1414.6346224629551,1417.4169962548447,97.21762620811046,0.9,-0.3,0.8,-0.5,1.0545454545454545,1.0909090909090908,1.0727272727272728,1.5636363636363637
2018-06-09,Friendly,amistoso,Estonia,Morocco,1,3,False,1544.2606983805272,1700.0883819883804,-55.82768360785326,1.5,0.2,2.3,1.6,0.8181818181818182,0.7272727272727273,1.8363636363636364,0.41818181818181815
2018-06-09,Friendly,amistoso,Hungary,Australia,1,2,False,1575.8754668875365,1736.0563033546807,-60.18083646714422,1.0,-0.4,1.6,0.3,1.0545454545454545,1.4727272727272727,1.6363636363636365,1.018181818181818
2018-06-09,Friendly,amistoso,Sweden,Peru,0,0,False,1734.3231461094367,1835.058326335594,-0.7351802261573539,1.5,1.0,2.4,1.3,0.8181818181818182,0.6727272727272727,1.9636363636363636,0.2727272727272727
2018-06-09,Friendly,amistoso,Denmark,Mexico,2,0,False,1731.3187818161932,1857.728441321293,-26.409659505099853,1.9,1.2,1.8,0.6,1.0363636363636364,0.34545454545454546,1.2181818181818183,0.5818181818181818
2018-06-09,Friendly,amistoso,Serbia,Bolivia,5,1,True,1703.9540090089763,1595.742504924866,108.2115040841104,1.7,0.6,1.2,-0.4,1.2363636363636363,0.8363636363636363,0.6,1.3818181818181818
2018-06-09,COSAFA Cup,amistoso,Zambia,Zimbabwe,2,4,True,1563.4399331911686,1533.4492172693451,29.990715921823494,1.3,-0.1,1.6,0.7,0.9090909090909091,0.9636363636363636,1.3454545454545455,1.3272727272727274
2018-06-09,Friendly,amistoso,Finland,Belarus,2,0,False,1592.9994443436904,1559.1106265619842,133.88881778170617,1.8,0.8,0.9,-0.8,1.7636363636363637,0.7818181818181819,1.1818181818181819,1.5272727272727273
2018-06-10,Intercontinental Cup,amistoso,India,Kenya,2,0,False,1397.680111971013,1479.650766640388,18.02934533062512,2.0,1.3,1.7,0.3,2.4,1.018181818181818,1.6363636363636365,1.2727272727272727
2018-06-10,Friendly,amistoso,Austria,Brazil,0,3,False,1696.5528496040927,2025.3439650973194,-228.7911154932267,2.3,1.1,2.4,1.7,2.090909090909091,0.5454545454545454,1.7636363636363637,0.16363636363636364
2018-06-11,Friendly,amistoso,South Korea,Senegal,0,2,True,1710.8863366832486,1754.3966634013714,-43.51032671812277,1.7,0.4,1.7,0.7,1.2727272727272727,1.2727272727272727,1.018181818181818,0.7090909090909091
2018-06-11,Friendly,amistoso,Belgium,Costa Rica,4,1,False,1865.0639834287592,1768.307063309409,196.7569201193503,2.6,2.5,1.1,-0.4,2.709090909090909,0.6,0.8181818181818182,1.309090909090909
2018-06-12,Friendly,amistoso,Japan,Paraguay,4,2,True,1707.4295351877458,1699.0357905559924,8.393744631753407,0.8,-0.9,0.9,-0.8,0.7272727272727273,1.8545454545454545,0.8727272727272727,1.4
2018-06-12,Friendly,amistoso,Poland,Lithuania,4,0,False,1749.7770971325715,1422.2741522579713,427.5029448746002,1.7,0.7,0.5,-1.5,1.8727272727272728,1.3818181818181818,0.38181818181818183,1.6
2018-06-14,FIFA World Cup,mundial,Russia,Saudi Arabia,5,0,False,1673.29493427332,1635.516955848199,137.7779784251211,0.6,-0.7,1.0,-0.7,0.9818181818181818,1.8545454545454545,1.0363636363636364,1.8363636363636364
2018-06-15,FIFA World Cup,mundial,Egypt,Uruguay,0,1,True,1690.5564460109374,1838.9353138779204,-148.378867866983,0.9,-0.5,1.8,0.5,0.5454545454545454,1.2545454545454546,1.6,0.5454545454545454
2018-06-15,FIFA World Cup,mundial,Morocco,Iran,0,1,True,1708.4952201789163,1796.9190152098877,-88.4237950309714,2.6,1.9,2.2,0.9,2.018181818181818,0.5272727272727272,1.3636363636363635,0.6545454545454545
2018-06-15,FIFA World Cup,mundial,Portugal,Spain,3,3,True,1865.0462652329697,1972.4519430741113,-107.4056778411416,2.1,0.9,2.4,2.6,1.5636363636363637,0.8727272727272727,2.709090909090909,0.7636363636363637
2018-06-16,FIFA World Cup,mundial,Croatia,Nigeria,2,0,True,1808.669299991189,1680.0937460756459,128.5755539155432,1.7,0.3,1.4,0.1,1.0909090909090908,0.9454545454545454,0.9454545454545454,1.3454545454545455
2018-06-16,FIFA World Cup,mundial,Peru,Denmark,0,1,True,1835.037166179308,1742.0774522847912,92.95971389451688,2.2,1.2,1.9,1.0,1.6545454545454545,0.2,1.1090909090909091,0.2727272727272727
2018-06-16,FIFA World Cup,mundial,France,Australia,2,1,True,1889.9231992616642,1744.3412775309841,145.58192173068005,2.1,0.9,1.8,0.4,2.036363636363636,1.0363636363636364,1.7454545454545454,1.0
2018-06-16,FIFA World Cup,mundial,Argentina,Iceland,1,1,True,1924.1412326474112,1685.8568427586083,238.28438988880293,1.8,0.8,1.4,0.7,1.981818181818182,1.6363636363636365,2.0727272727272728,1.9636363636363636
2018-06-17,FIFA World Cup,mundial,Costa Rica,Serbia,0,1,True,1763.4335193368781,1710.9363821965574,52.497137140320774,0.8,-0.9,1.9,1.0,0.8363636363636363,1.8,1.8909090909090909,0.8727272727272727
2018-06-17,FIFA World Cup,mundial,Germany,Mexico,0,1,True,1940.5837896230194,1846.969770852695,93.61401877032426,1.8,1.2,1.7,0.4,1.6545454545454545,1.1454545454545455,0.9454545454545454,0.7818181818181819
2018-06-17,FIFA World Cup,mundial,Brazil,Switzerland,1,1,True,2029.5702303003034,1810.1704106031805,219.3998196971229,2.4,1.6,2.3,1.7,1.9636363636363636,0.12727272727272726,2.0545454545454547,0.41818181818181815
2018-06-18,FIFA World Cup,mundial,Sweden,South Korea,1,0,True,1734.3443062657227,1702.132158508307,32.21214775741578,1.3,0.6,1.4,0.1,0.5272727272727272,0.5636363636363636,1.0,1.4363636363636363
2018-06-18,FIFA World Cup,mundial,Belgium,Panama,3,0,True,1869.93752740129,1683.1664389247558,186.77108847653426,2.6,2.6,1.1,-0.6,2.8545454545454545,0.6545454545454545,0.6545454545454545,1.4
2018-06-18,FIFA World Cup,mundial,Tunisia,England,1,2,True,1711.0336205716292,1887.7163880954593,-176.68276752383008,1.9,0.6,2.4,1.1,1.3454545454545455,1.018181818181818,1.2363636363636363,0.34545454545454546
2018-06-19,FIFA World Cup,mundial,Poland,Senegal,1,2,True,1751.3499921874682,1763.150841576313,-11.800849388844881,1.7,0.9,1.7,0.6,2.2181818181818183,1.1272727272727272,1.1454545454545455,0.6
2018-06-19,FIFA World Cup,mundial,Russia,Egypt,3,1,False,1685.7549529901844,1678.613819632511,107.14113335767343,0.9,-0.1,0.9,-0.5,1.690909090909091,1.5272727272727273,0.43636363636363634,1.2363636363636363
2018-06-19,FIFA World Cup,mundial,Colombia,Japan,1,2,True,1865.0609400960227,1717.1879907887142,147.87294930730855,1.4,0.7,1.0,-0.7,1.3454545454545455,0.8,1.2727272727272727,1.8727272727272728
2018-06-20,FIFA World Cup,mundial,Uruguay,Saudi Arabia,1,0,True,1850.8779402563468,1623.0569371313345,227.82100312501234,2.1,0.9,1.0,-1.0,1.5454545454545454,0.4,0.8363636363636363,2.418181818181818
2018-06-20,FIFA World Cup,mundial,Iran,Spain,0,1,True,1811.9360566671437,1966.4588819499058,-154.52282528276214,2.2,0.8,2.2,2.3,1.2727272727272727,0.5454545454545454,2.672727272727273,1.2
2018-06-20,FIFA World Cup,mundial,Portugal,Morocco,1,0,True,1871.0393263571752,1693.4781787216602,177.561147635515,1.9,0.8,2.3,1.2,1.8181818181818181,1.290909090909091,1.6,0.6363636363636364
2018-06-21,FIFA World Cup,mundial,Denmark,Australia,1,1,True,1767.3045032436617,1732.263341727293,35.041161516368675,1.9,0.8,1.8,0.5,1.0363636363636364,0.2,1.6545454545454545,1.1636363636363636
2018-06-21,FIFA World Cup,mundial,France,Peru,1,0,True,1902.0011350653554,1809.8101152204376,92.19101984491772,2.3,1.0,1.9,1.0,2.0727272727272728,1.0545454545454545,1.3818181818181818,0.32727272727272727
2018-06-21,FIFA World Cup,mundial,Argentina,Croatia,0,3,True,1912.235205681904,1821.5882378438328,90.6469678380713,1.6,0.2,1.7,0.4,1.8,1.6,1.2545454545454546,0.8
2018-06-22,FIFA World Cup,mundial,Serbia,Switzerland,1,2,True,1733.9355702960065,1821.3518673145904,-87.41629701858392,1.9,0.8,2.1,1.4,1.7454545454545454,0.7272727272727273,1.8363636363636364,0.509090909090909
2018-06-22,FIFA World Cup,mundial,Brazil,Costa Rica,2,0,True,2018.3887735888934,1740.434331237429,277.9544423514644,2.2,1.4,0.7,-1.0,1.8181818181818181,0.2727272727272727,0.6909090909090909,1.6727272727272726
2018-06-22,FIFA World Cup,mundial,Nigeria,Iceland,2,0,True,1667.1748082230022,1697.7628697241155,-30.588061501113316,1.1,-0.5,1.2,0.4,0.7090909090909091,1.490909090909091,1.8545454545454545,1.8727272727272728
2018-06-23,FIFA World Cup,mundial,Germany,Sweden,2,1,True,1915.321663853837,1752.4953208419981,162.82634301183884,1.5,1.0,1.3,-0.1,1.2545454545454546,1.1454545454545455,0.4909090909090909,0.45454545454545453
2018-06-23,FIFA World Cup,mundial,South Korea,Mexico,1,2,True,1683.9811439320315,1872.2318966218775,-188.25075268984597,1.1,-0.3,1.7,0.3,0.7454545454545455,1.3818181818181818,0.8727272727272727,0.6
2018-06-23,FIFA World Cup,mundial,Belgium,Tunisia,5,2,True,1880.114594365824,1700.4096622748368,179.70493209098709,2.6,2.0,1.6,0.4,2.7818181818181817,0.509090909090909,1.2545454545454546,1.2181818181818183
2018-06-24,FIFA World Cup,mundial,England,Panama,6,1,True,1898.3403463922516,1672.989371960222,225.35097443202972,2.4,0.8,1.1,-0.5,1.3454545454545455,0.4727272727272727,0.4727272727272727,1.6545454545454545
2018-06-24,FIFA World Cup,mundial,Japan,Senegal,2,2,True,1745.2209538515551,1782.4717911901978,-37.25083733864267,1.3,-0.4,1.9,0.7,1.4363636363636363,1.7272727272727273,1.290909090909091,0.6727272727272727
2018-06-24,FIFA World Cup,mundial,Poland,Colombia,0,3,True,1732.0290425735834,1837.0279770331817,-104.99893445959833,1.7,1.2,1.1,0.2,2.0,1.2545454545454546,1.2545454545454546,1.018181818181818
2018-06-25,FIFA World Cup,mundial,Russia,Uruguay,0,3,False,1699.7757560429714,1859.367758620311,-59.5920025773396,1.2,0.2,2.3,1.0,1.9454545454545455,1.4,1.4727272727272727,0.3090909090909091
2018-06-25,FIFA World Cup,mundial,Saudi Arabia,Egypt,2,1,True,1614.5671187673704,1664.593016579724,-50.025897812353605,0.7,-1.4,0.9,-0.6,0.6363636363636364,2.2181818181818183,0.509090909090909,1.5818181818181818
2018-06-25,FIFA World Cup,mundial,Spain,Morocco,2,2,True,1978.1073624436474,1682.8936246217934,295.213737821854,2.2,1.6,2.2,1.1,2.272727272727273,1.0363636363636364,1.290909090909091,0.7272727272727273
